time_s,theta_rad
0.0,0.04257843070446315
1.0,0.04251247824793321
2.0,0.04244652579140327
3.0,0.04238057333487333
4.0,0.04231462087834339
5.0,0.04224866842181345
6.0,0.04218271596528351
7.0,0.04211676350875357
8.0,0.04205081105222363
9.0,0.04198485859569369
10.0,0.04191890613916375
11.0,0.04185295368263381
12.0,0.041787001226103876
13.0,0.041721048769573936
14.0,0.041655096313043996
15.0,0.041589143856514056
16.0,0.041523191399984116
17.0,0.041457238943454176
18.0,0.041391286486924236
19.0,0.041325334030394296
20.0,0.04125938157386436
21.0,0.04119342911733442
22.0,0.04112747666080448
23.0,0.04106152420427454
24.0,0.0409955717477446
25.0,0.04092961929121466
26.0,0.04086366683468472
27.0,0.04079771437815478
28.0,0.040758749936636515
29.0,0.040721744302659416
30.0,0.04068473866868232
31.0,0.04064773303470522
32.0,0.04061072740072813
33.0,0.04057372176675103
34.0,0.04053671613277394
35.0,0.04049971049879684
36.0,0.040462704864819746
37.0,0.040425699230842646
38.0,0.04038869359686555
39.0,0.040351687962888454
40.0,0.04031468232891136
41.0,0.04027767669493426
42.0,0.04024067106095716
43.0,0.04020366542698007
44.0,0.04016665979300297
45.0,0.040129654159025877
46.0,0.04009264852504878
47.0,0.040055642891071684
48.0,0.040018637257094584
49.0,0.03998163162311749
50.0,0.03994462598914039
51.0,0.0399076203551633
52.0,0.0398706147211862
53.0,0.03983360908720911
54.0,0.03979660345323201
55.0,0.039784633215070496
56.0,0.03977658156060185
57.0,0.03976852990613321
58.0,0.03976047825166456
59.0,0.03975242659719592
60.0,0.03974437494272728
61.0,0.03973632328825863
62.0,0.03972827163378999
63.0,0.03972021997932134
64.0,0.0397121683248527
65.0,0.03970411667038406
66.0,0.03969606501591541
67.0,0.03968801336144677
68.0,0.03967996170697812
69.0,0.03967191005250948
70.0,0.03966385839804084
71.0,0.03965580674357219
72.0,0.03964775508910355
73.0,0.03963970343463491
74.0,0.03963165178016626
75.0,0.03962360012569762
76.0,0.03961554847122897
77.0,0.03960749681676033
78.0,0.03959944516229169
