time_s,theta_rad
0.0,0.061218866969950464
1.0,0.06367282961487308
2.0,0.06612679225979569
3.0,0.0685807549047183
4.0,0.07103471754964091
5.0,0.07348868019456353
6.0,0.07594264283948614
7.0,0.07815881137062566
8.0,0.08025949764285226
9.0,0.08236018391507885
10.0,0.08446087018730546
11.0,0.08656155645953205
12.0,0.08866224273175864
13.0,0.09064115755748296
14.0,0.09239012833194411
15.0,0.09413909910640526
16.0,0.09588806988086641
17.0,0.09763704065532756
18.0,0.0993860114297887
19.0,0.10112821694731136
20.0,0.10252723943104489
21.0,0.1039262619147784
22.0,0.10532528439851191
23.0,0.10672430688224543
24.0,0.10812332936597896
25.0,0.10952235184971247
26.0,0.11055517077694643
27.0,0.11142533584025294
28.0,0.11229550090355943
29.0,0.11316566596686593
30.0,0.11403583103017242
31.0,0.11490599609347893
32.0,0.11570260668767111
33.0,0.11637155784267934
34.0,0.11704050899768756
35.0,0.11770946015269577
36.0,0.11837841130770399
37.0,0.1190473624627122
38.0,0.1197024622849101
39.0,0.12001316760496047
40.0,0.12032387292501084
41.0,0.12063457824506121
42.0,0.12094528356511158
43.0,0.12125598888516195
44.0,0.12156669420521232
45.0,0.12230175775660596
46.0,0.12320866019674107
47.0,0.12411556263687619
48.0,0.1250224650770113
49.0,0.1259293675171464
50.0,0.12683626995728153
51.0,0.12769871298385208
52.0,0.12849010215312764
53.0,0.1292814913224032
54.0,0.1300728804916788
55.0,0.13086426966095438
56.0,0.13165565883022995
57.0,0.13242372205593703
58.0,0.1328129154103499
59.0,0.13320210876476274
60.0,0.13359130211917558
61.0,0.13398049547358845
62.0,0.1343696888280013
63.0,0.13475888218241416
64.0,0.1339010775491653
65.0,0.13258464144449278
66.0,0.13126820533982025
67.0,0.12995176923514776
68.0,0.12863533313047526
69.0,0.12731889702580274
70.0,0.12547304612052682
71.0,0.12284688383523111
72.0,0.12022072154993536
73.0,0.11759455926463966
74.0,0.11496839697934391
75.0,0.11234223469404821
76.0,0.10968726599324587
77.0,0.10668858438014889
78.0,0.10368990276705192
79.0,0.10069122115395499
80.0,0.097692539540858
81.0,0.09469385792776107
82.0,0.09169517631466409
83.0,0.08859779218727096
84.0,0.08546758427292214
85.0,0.08233737635857337
86.0,0.07920716844422455
87.0,0.07607696052987578
88.0,0.07294675261552697
89.0,0.06947174633787108
90.0,0.06552747091845275
91.0,0.06158319549903448
92.0,0.05763892007961616
93.0,0.05369464466019783
94.0,0.0497503692407795
95.0,0.04592647650096767
96.0,0.04322761462147768
97.0,0.04052875274198773
98.0,0.03782989086249778
99.0,0.035131028983007795
100.0,0.032432167103517845
101.0,0.029733305224027853
102.0,0.028072239174107356
103.0,0.026721564114309218
104.0,0.0253708890545111
105.0,0.024020213994712963
106.0,0.022669538934914822
107.0,0.021318863875116684
108.0,0.020824254848818828
109.0,0.021406522539265345
110.0,0.021988790229711848
111.0,0.022571057920158365
112.0,0.023153325610604868
113.0,0.023735593301051384
114.0,0.024329782677932395
115.0,0.02501482975597327
116.0,0.025699876834014163
117.0,0.026384923912055054
118.0,0.02706997099009595
119.0,0.02775501806813683
120.0,0.028440065146177723
121.0,0.029905819939956384
122.0,0.03158022712992331
123.0,0.03325463431989018
124.0,0.0349290415098571
125.0,0.03660344869982402
126.0,0.03827785588979095
127.0,0.03970524016808176
128.0,0.040845213758262826
129.0,0.04198518734844389
130.0,0.04312516093862494
131.0,0.044265134528806004
132.0,0.04540510811898707
133.0,0.046534745099093534
134.0,0.04759833516807394
135.0,0.04866192523705438
136.0,0.04972551530603481
