Urban,429.0160952,21.8414819
Urban,438.8951013,31.06761251
Urban,438.3178781,29.64830717
Urban,438.2908751,28.64469572
Urban,438.2657473,27.71077951
Urban,437.5256401,26.64854905
Urban,437.5013374,25.74529875
Urban,433.4468372,24.90853083
Urban,442.5070933,23.73860924
Urban,440.4968701,22.48388657
Urban,443.134913,32.38086062
Urban,447.843936,31.09896827
Urban,448.9998143,29.98396945
Urban,448.9728113,28.980358
Urban,448.9458083,27.97674655
Urban,450.1031869,26.91750392
Urban,450.0761839,25.91389247
Urban,450.0491809,24.91028102
Urban,451.138133,21.3078591
Urban,451.2050592,23.7952822
Urban,452.3624378,22.73603957
Urban,452.9961081,19.84236823
Urban,453.4367071,18.58790393
Urban,453.4097041,17.58429248
Urban,453.3827011,16.58068103
Urban,453.3556981,15.57706957
Urban,453.3286951,14.57345812
Urban,454.4874237,13.56439607
Urban,454.4604207,12.56078462
Urban,454.4337928,11.57111222
Urban,457.6238435,10.50212744
Urban,456.7474247,9.410809817
Urban,455.8712203,8.327457369
Urban,459.9158837,7.539334134
Urban,459.037429,6.372347398
Urban,458.1622961,5.328820801
Urban,460.1744053,4.554820563
Urban,467.9471059,17.97054162
Urban,467.6177819,16.74944977
Urban,466.4062473,15.79589388
Urban,466.3792443,14.79228242
Urban,466.3522413,13.78867097
Urban,466.3252383,12.78505952
Urban,466.2982353,11.78144807
Urban,471.0355739,22.57073997
Urban,470.1124089,21.31613189
Urban,468.9006493,20.35421257
Urban,468.8736463,19.35060112
Urban,466.2644816,10.52693376
Urban,466.2374786,9.523322311
Urban,474.5167616,32.7516518
Urban,472.751952,31.26886214
Urban,472.724949,30.26525069
Urban,472.697946,29.26163924
Urban,472.670943,28.25802778
Urban,472.64394,27.25441633
Urban,472.616937,26.25080488
Urban,471.4029272,25.20525128
Urban,471.3759242,24.20163983
Urban,467.8014022,23.57400763
Urban,467.3963573,8.519835875
Urban,467.3716045,7.599858712
Urban,479.4323302,39.14637329
Urban,478.8553798,37.73720544
Urban,478.8283768,36.73359399
Urban,478.8013738,35.72998254
Urban,478.7743708,34.72637109
Urban,478.7511182,33.86215012
Urban,483.6724147,40.46975889
Urban,487.9127293,32.78632752
Urban,486.9874828,31.45435773
Urban,489.3290929,30.33390831
Urban,489.3020899,29.33029686
Urban,488.384438,39.29937892
Urban,488.357435,38.29576747
Urban,488.330432,37.29215602
Urban,488.303429,36.28854457
Urban,488.276426,35.28493312
Urban,489.4368048,34.33720287
Urban,493.6767685,28.21484085
Urban,491.951084,27.04139268
Urban,493.3000066,25.65994382
Urban,496.3019422,25.04060799
Urban,504.7066255,28.88866032
Urban,502.3044838,27.75934741
Urban,502.2786059,26.7975531
Urban,502.2538532,25.87757594
Urban,507.6314682,30.55567579
Urban,511.7363526,32.0057654
Urban,512.7347671,33.43362336
Urban,517.3208104,36.93026356
Urban,516.7435872,35.51095822
Urban,516.7162092,34.49340772
Urban,521.1878308,39.07981287
Urban,522.748004,38.29939287
Urban,529.091663,33.66217337
Urban,529.4469979,37.5195146
Urban,528.6211562,36.20916075
Urban,529.7786848,35.15549374
Urban,529.6976758,32.14465939
Urban,529.6706728,31.14104794
Urban,529.6436698,30.13743649
Urban,528.8236787,29.04453179
Urban,530.7746454,28.09688489
Urban,530.7476424,27.09327344
Urban,530.7206394,26.08966199
Urban,531.8804182,25.11962927
Urban,531.8534152,24.11601782
Urban,531.8268622,23.12913323
Urban,529.8857967,39.13648583
Urban,534.5588156,21.82473004
Urban,534.1342685,20.73744263
Urban,535.2938972,19.76183429
Urban,535.2668942,18.75822284
Urban,535.2398912,17.75461139
Urban,535.2128882,16.75099994
Urban,534.3371124,15.68357783
Urban,537.5296143,14.70569468
Urban,539.8698741,13.53506469
Urban,539.8482155,12.73008467
Urban,548.3862261,21.53346853
Urban,547.1632153,20.15337777
Urban,547.1373374,19.19158346
Urban,545.927078,18.28542034
Urban,546.4881403,17.10066377
Urban,544.6879404,16.30595052
Urban,552.437301,25.18126945
Urban,549.6362399,23.91717074
Urban,549.6092369,22.91355929
Urban,545.8445689,15.21882979
Urban,553.8049529,27.03994807
Urban,548.5133652,26.25880577
Urban,560.4554414,29.35452455
Urban,555.6871619,28.43404733
Urban,572.888072,31.09356489
Urban,571.1396279,29.77382111
Urban,568.7464871,28.97904535
Urban,577.1618591,33.22436054
Urban,572.3930171,32.28297475
Urban,581.2969344,35.7965435
Urban,579.569814,34.56972869
Urban,585.2818859,37.51146162
Urban,587.9924994,39.08685532
Urban,599.887414,40.42973882
Urban,602.8460579,42.20822467
Urban,602.8231463,39.3532599
Urban,612.2661592,40.86564214
Urban,612.9845247,42.37909592
Urban,612.9035157,39.36826157
Urban,612.8765127,38.36465012
Urban,615.2179727,37.23862507
