time_s,theta_rad
0.0,0.017120842006085466
1.0,0.015398305233842108
2.0,0.01367576846159875
3.0,0.01195323168935539
4.0,0.010230694917112032
5.0,0.008508158144868674
6.0,0.006785621372625315
7.0,0.005063084600381958
8.0,0.0035739343967251024
9.0,0.0022908207731485164
10.0,0.00100770714957193
11.0,-0.0002754064740046556
12.0,-0.001558520097581245
13.0,-0.0028416337211578284
14.0,-0.0041247473447344135
15.0,-0.005380494573523308
16.0,-0.006223921454177589
17.0,-0.00706734833483187
18.0,-0.007910775215486152
19.0,-0.008754202096140432
20.0,-0.009597628976794713
21.0,-0.010441055857448997
22.0,-0.011284482738103275
23.0,-0.011867044335857386
24.0,-0.012270831124351239
25.0,-0.012674617912845089
26.0,-0.01307840470133894
27.0,-0.013482191489832792
28.0,-0.013885978278326641
29.0,-0.014289765066820493
30.0,-0.014582098211933093
31.0,-0.014090540731930883
32.0,-0.01359898325192867
33.0,-0.01310742577192646
34.0,-0.012615868291924247
35.0,-0.012124310811922036
36.0,-0.011632753331919824
37.0,-0.011141195851917612
38.0,-0.010733504133334223
39.0,-0.010369868479293633
40.0,-0.010006232825253042
41.0,-0.00964259717121245
42.0,-0.009278961517171858
43.0,-0.008915325863131266
44.0,-0.008551690209090678
45.0,-0.008139454094488123
46.0,-0.007515535973882351
47.0,-0.00689161785327658
48.0,-0.0062676997326708075
49.0,-0.0056437816120650415
50.0,-0.00501986349145927
51.0,-0.004395945370853503
52.0,-0.003772027250247732
53.0,-0.0029321668703320824
54.0,-0.0020074274520749764
55.0,-0.0010826880338178704
56.0,-0.0001579486155607727
57.0,0.0007667908026963415
58.0,0.0016915302209534388
59.0,0.0026162696392105526
60.0,0.00342652908075896
61.0,0.003891440592569493
62.0,0.004356352104380023
63.0,0.00482126361619056
64.0,0.005286175128001089
65.0,0.005751086639811618
66.0,0.006215998151622151
67.0,0.00668090966343268
68.0,0.006873129961712068
69.0,0.0069884745455385195
70.0,0.0071038191293649735
71.0,0.007219163713191426
72.0,0.007334508297017879
73.0,0.0074498528808443305
74.0,0.0075651974646707846
75.0,0.007574328617252118
76.0,0.00734837404201092
77.0,0.007122419466769725
78.0,0.006896464891528527
79.0,0.006670510316287329
80.0,0.006444555741046132
81.0,0.006218601165804934
82.0,0.005992646590563736
83.0,0.005922959282417204
84.0,0.005882523975007604
85.0,0.005842088667598004
86.0,0.005801653360188404
87.0,0.005761218052778804
88.0,0.005720782745369204
89.0,0.005680347437959603
90.0,0.005631379146177021
91.0,0.005568094402835323
92.0,0.005504809659493626
93.0,0.005441524916151927
94.0,0.00537824017281023
95.0,0.005314955429468533
96.0,0.005251670686126834
97.0,0.0051883859427851375
98.0,0.005087371179714738
99.0,0.004982375726489474
100.0,0.004877380273264211
101.0,0.0047723848200389475
102.0,0.004667389366813686
103.0,0.004562393913588421
104.0,0.0044573984603631595
105.0,0.004367762536658795
106.0,0.004298020860714835
107.0,0.004228279184770875
108.0,0.004158537508826915
109.0,0.0040887958328829545
110.0,0.004019054156938994
111.0,0.0039493124809950346
112.0,0.003879570805051075
113.0,0.0034265795935834575
114.0,0.0029604295997802677
115.0,0.0024942796059770856
116.0,0.002028129612173896
117.0,0.001561979618370706
118.0,0.0010958296245675084
119.0,0.0006296796307643346
120.0,0.0003767928243845405
121.0,0.00033894639865668234
122.0,0.00030109997292882413
123.0,0.0002632535472009666
124.0,0.00022540712147310835
125.0,0.00018756069574525015
126.0,0.00014971427001739132
127.0,0.00011572498719687597
128.0,0.00021067448156464758
129.0,0.00030562397593241917
130.0,0.00040057347030018913
131.0,0.0004955229646679607
132.0,0.0005904724590357324
133.0,0.0006854219534035056
134.0,0.0007803714477712739
135.0,0.0009083214113266527
136.0,0.001062182854392298
137.0,0.0012160442974579432
138.0,0.0013699057405235858
139.0,0.0015237671835892311
140.0,0.001677628626654879
141.0,0.0018314900697205243
142.0,0.001990512077176417
143.0,0.002200905157426168
144.0,0.0024112982376759185
145.0,0.002621691317925669
146.0,0.002832084398175416
147.0,0.00304247747842517
148.0,0.003252870558674921
149.0,0.0034632636389246717
150.0,0.003707359920660868
151.0,0.003971902811298849
152.0,0.004236445701936829
153.0,0.00450098859257481
154.0,0.004765531483212786
155.0,0.0050300743738507705
156.0,0.005294617264488746
157.0,0.005570584860505525
158.0,0.005909542724016188
159.0,0.006248500587526864
160.0,0.006587458451037527
161.0,0.00692641631454819
162.0,0.007265374178058864
163.0,0.0076043320415695274
164.0,0.007943289905080201
165.0,0.008237747038973384
166.0,0.008511706867103369
167.0,0.008785666695233346
168.0,0.009059626523363333
169.0,0.00933358635149331
170.0,0.009607546179623287
171.0,0.009881506007753272
172.0,0.010003613191290906
173.0,0.009573794416598709
174.0,0.009143975641906511
175.0,0.008714156867214298
176.0,0.0082843380925221
177.0,0.0078545193178299
178.0,0.007424700543137688
179.0,0.006994881768445475
180.0,0.006483169965830411
181.0,0.0059437055259748215
182.0,0.005404241086119214
183.0,0.004864776646263624
184.0,0.004325312206408017
185.0,0.003785847766552427
186.0,0.003246383326696819
187.0,0.0026732059215807996
188.0,0.0020124754425048354
189.0,0.0013517449634288935
190.0,0.0006910144843529516
191.0,3.0284005276987394e-05
192.0,-0.0006304464737989773
193.0,-0.0012911769528749194
194.0,-0.0019519074319508606
195.0,-0.002289539600140691
196.0,-0.0025509537052496793
197.0,-0.002812367810358668
198.0,-0.003073781915467665
199.0,-0.0033351960205766622
200.0,-0.0035966101256856503
201.0,-0.0038580242307946384
202.0,-0.0043231861309710445
203.0,-0.005183419975241543
204.0,-0.00604365381951204
205.0,-0.006903887663782566
206.0,-0.007764121508053093
207.0,-0.00862435535232359
208.0,-0.00948458919659409
209.0,-0.010344823040864617
210.0,-0.010390208738028745
211.0,-0.010315307327762887
212.0,-0.010240405917497033
213.0,-0.010165504507231176
214.0,-0.010090603096965321
215.0,-0.010015701686699463
216.0,-0.009940800276433608
217.0,-0.009761499257193471
218.0,-0.009427213251434797
219.0,-0.009092927245676122
220.0,-0.008758641239917458
221.0,-0.008424355234158796
222.0,-0.008090069228400122
223.0,-0.007755783222641459
224.0,-0.007421497216882796
225.0,-0.006969121614370425
226.0,-0.006508348529422234
227.0,-0.006047575444474058
228.0,-0.005586802359525867
229.0,-0.005126029274577707
230.0,-0.004665256189629515
231.0,-0.004204483104681338
232.0,-0.003688555654378072
233.0,-0.0031091021939783324
234.0,-0.002529648733578612
235.0,-0.0019501952731788724
236.0,-0.0013707418127791322
237.0,-0.0007912883523794319
238.0,-0.0002118348919797116
239.0,0.00036761856842002817
240.0,0.0007271156988870489
241.0,0.0010856963446460024
242.0,0.0014442769904049683
243.0,0.001802857636163922
244.0,0.0021614382819228877
245.0,0.002520018927681829
246.0,0.002878599573440795
247.0,0.003000770730123892
248.0,0.002910731794250699
249.0,0.0028206928583775024
250.0,0.002730653922504309
251.0,0.002640614986631112
252.0,0.002550576050757916
253.0,0.0024605371148847255
254.0,0.002387507629976672
255.0,0.0025902742428605594
256.0,0.0027930408557444537
257.0,0.002995807468628341
258.0,0.0031985740815122354
259.0,0.0034013406943961297
260.0,0.00360410730728001
261.0,0.0038068739201638974
262.0,0.00397779719674872
263.0,0.004126519837463061
264.0,0.004275242478177396
265.0,0.004423965118891737
266.0,0.004572687759606078
267.0,0.004721410400320414
268.0,0.004870133041034745
269.0,0.004966938290486947
270.0,0.004684209507264125
271.0,0.004401480724041313
272.0,0.004118751940818492
273.0,0.00383602315759567
274.0,0.0035532943743728585
275.0,0.0032705655911500374
276.0,0.002987836807927235
277.0,0.002585935387094061
278.0,0.0021202728098324297
279.0,0.0016546102325707827
280.0,0.0011889476553091356
281.0,0.0007232850780475044
282.0,0.0002576225007858571
283.0,-0.0002080400764757741
284.0,-0.0004936089664328002
285.0,2.715069813308854e-05
286.0,0.0005479103626989948
287.0,0.0010686700272649011
288.0,0.00158942969183079
289.0,0.002110189356396696
290.0,0.002630949020962585
291.0,0.003151708685528474
292.0,0.003516463417389204
293.0,0.003818634775083336
294.0,0.004120806132777468
295.0,0.004422977490471589
296.0,0.004725148848165721
297.0,0.005027320205859843
298.0,0.005329491563553975
299.0,0.005611999578835122
300.0,0.005833851181927135
301.0,0.0060557027850191405
302.0,0.006277554388111154
303.0,0.006499405991203166
304.0,0.006721257594295172
305.0,0.006943109197387185
306.0,0.0071649608004791905
307.0,0.0076468283840920425
308.0,0.008203780796304499
309.0,0.008760733208516993
310.0,0.00931768562072945
311.0,0.009874638032941908
312.0,0.010431590445154364
313.0,0.010988542857366859
314.0,0.01133668254760975
315.0,0.0112135827166511
316.0,0.01109048288569245
317.0,0.0109673830547338
318.0,0.01084428322377514
319.0,0.01072118339281649
320.0,0.01059808356185784
321.0,0.010474983730899182
322.0,0.01016040888790016
323.0,0.00980886609703192
324.0,0.009457323306163704
325.0,0.009105780515295486
326.0,0.00875423772442727
327.0,0.008402694933559027
328.0,0.008051152142690811
329.0,0.0076220591241232
330.0,0.007060520772855499
331.0,0.006498982421587798
332.0,0.005937444070320059
333.0,0.005375905719052358
334.0,0.004814367367784657
335.0,0.004252829016516918
336.0,0.003691290665249216
337.0,0.0029148757207559306
338.0,0.0021146956230948437
339.0,0.0013145155254337569
340.0,0.0005143354277726705
341.0,-0.000285844669888471
342.0,-0.001086024767549557
343.0,-0.0018862048652106438
344.0,-0.0029945791783463145
345.0,-0.0045089401022511905
346.0,-0.006023301026156066
347.0,-0.0075376619500609416
348.0,-0.009052022873965816
349.0,-0.010566383797870796
350.0,-0.012080744721775671
351.0,-0.013595105645680547
352.0,-0.014316811947723064
353.0,-0.015007768717020966
354.0,-0.015698725486318777
355.0,-0.01638968225561668
356.0,-0.017080639024914537
357.0,-0.01777159579421239
358.0,-0.018462552563510294
359.0,-0.018472088966847544
360.0,-0.017783026339536167
361.0,-0.01709396371222479
362.0,-0.016404901084913413
363.0,-0.015715838457601987
364.0,-0.01502677583029061
365.0,-0.01433771320297923
366.0,-0.013639987277619291
367.0,-0.012602948845356968
368.0,-0.011565910413094717
369.0,-0.010528871980832463
370.0,-0.009491833548570212
371.0,-0.008454795116307957
372.0,-0.007417756684045635
373.0,-0.006380718251783383
374.0,-0.005220866982970486
375.0,-0.003962948747658108
376.0,-0.0027050305123458166
377.0,-0.0014471122770336109
378.0,-0.0001891940417212334
379.0,0.0010687241935910582
380.0,0.002326642428903349
381.0,0.0035745491863662313
382.0,0.00471757379492958
383.0,0.005860598403492929
384.0,0.0070036230120563555
385.0,0.008146647620619627
386.0,0.009289672229183053
387.0,0.010432696837746402
388.0,0.01157572144630975
389.0,0.011895526255127563
390.0,0.011707034274840725
391.0,0.011518542294553888
392.0,0.011330050314267051
393.0,0.011141558333980213
394.0,0.010953066353693376
395.0,0.010764574373406527
396.0,0.010616025161888863
397.0,0.010694927828084547
398.0,0.010773830494280238
399.0,0.010852733160475922
400.0,0.010931635826671608
401.0,0.011010538492867292
402.0,0.011089441159062978
403.0,0.011168343825258668
404.0,0.011424757843612377
405.0,0.011764515606576858
406.0,0.012104273369541337
407.0,0.012444031132505839
408.0,0.012783788895470296
409.0,0.013123546658434798
410.0,0.013463304421399279
411.0,0.013611938365482691
412.0,0.0130485423960875
413.0,0.012485146426692345
414.0,0.011921750457297191
415.0,0.011358354487902
416.0,0.010794958518506884
417.0,0.010231562549111731
418.0,0.009668166579716538
419.0,0.008019451596544314
420.0,0.0059948160611141155
421.0,0.003970180525683781
422.0,0.0019455449902535827
423.0,-7.909054517661433e-05
424.0,-0.002103726080606813
425.0,-0.00412836161603701
426.0,-0.005679359249632159
427.0,-0.005974498810179495
428.0,-0.0062696383707268296
429.0,-0.006564777931274185
430.0,-0.006859917491821521
431.0,-0.007155057052368836
432.0,-0.007450196612916192
433.0,-0.007745336173463528
434.0,-0.007459178515133083
435.0,-0.0070321911182084935
436.0,-0.006605203721283932
437.0,-0.006178216324359371
438.0,-0.005751228927434781
439.0,-0.005324241530510249
440.0,-0.004897254133585658
441.0,-0.004622322140693177
442.0,-0.004647746501444302
443.0,-0.004673170862195429
444.0,-0.004698595222946554
445.0,-0.004724019583697679
446.0,-0.004749443944448804
447.0,-0.004774868305199929
448.0,-0.004800292665951054
449.0,-0.004852317533739546
450.0,-0.004908415206433277
451.0,-0.004964512879127008
452.0,-0.005020610551820743
453.0,-0.0050767082245144705
454.0,-0.005132805897208205
455.0,-0.005188903569901936
456.0,-0.0053443517976912176
457.0,-0.005649860759739342
458.0,-0.005955369721787487
459.0,-0.006260878683835652
460.0,-0.006566387645883797
461.0,-0.006871896607931962
462.0,-0.007177405569980086
463.0,-0.0074829145320282515
464.0,-0.0078000064150585205
465.0,-0.008117977359056205
466.0,-0.008435948303053867
467.0,-0.008753919247051508
468.0,-0.009071890191049191
469.0,-0.009389861135046853
470.0,-0.009707832079044538
471.0,-0.00963694982948235
472.0,-0.009110653929804924
473.0,-0.008584358030127607
474.0,-0.008058062130450253
475.0,-0.007531766230772865
476.0,-0.0070054703310955466
477.0,-0.006479174431418157
478.0,-0.005952878531740804
479.0,-0.005175369379384664
480.0,-0.004395758024077287
481.0,-0.0036161466687698557
482.0,-0.002836535313462531
483.0,-0.0020569239581551533
484.0,-0.0012773126028477223
485.0,-0.0004977012475403976
486.0,-0.0001087343943830807
487.0,-7.630815826757556e-05
488.0,-4.388192215206823e-05
489.0,-1.1455686036563107e-05
490.0,2.097055007893982e-05
491.0,5.339678619444715e-05
492.0,8.582302230995229e-05
493.0,8.750826072476357e-05
494.0,-0.00044995630668769174
495.0,-0.0009874208741001836
496.0,-0.0015248854415126024
497.0,-0.002062350008925058
498.0,-0.00259981457633755
499.0,-0.0031372791437499687
500.0,-0.0036747437111624604
501.0,-0.003390101175370423
502.0,-0.00252240395645454
503.0,-0.0016547067375387151
504.0,-0.0007870095186228322
505.0,8.068770029293331e-05
506.0,0.0009483849192087578
507.0,0.0018160821381246412
508.0,0.002612625376160363
509.0,0.0028678901167868104
510.0,0.0031231548574132224
511.0,0.0033784195980396696
512.0,0.0036336843386660994
513.0,0.003888949079292512
514.0,0.004144213819918959
515.0,0.004399478560545389
516.0,0.0044122205045635885
517.0,0.004292818617096527
518.0,0.004173416729629457
519.0,0.004054014842162404
520.0,0.003934612954695342
521.0,0.003815211067228272
522.0,0.003695809179761219
523.0,0.0035791204803419965
524.0,0.0034749250654222187
525.0,0.003370729650502427
526.0,0.003266534235582642
527.0,0.0031623388206628504
528.0,0.003058143405743073
529.0,0.002953947990823288
530.0,0.0028497525759034964
531.0,0.002598367594626328
532.0,0.002286729574489394
533.0,0.0019750915543525023
534.0,0.0016634535342155681
535.0,0.0013518155140786552
536.0,0.0010401774939417633
537.0,0.0007285394738048294
538.0,0.00042214451235789613
539.0,0.00013229230505346903
540.0,-0.00015755990225093828
541.0,-0.00044741210955536544
542.0,-0.000737264316859753
543.0,-0.0010271165241641802
544.0,-0.0013169687314685875
545.0,-0.0016068209387729952
546.0,-0.0015656676307027986
547.0,-0.0014266363476562564
548.0,-0.001287605064609695
549.0,-0.0011485737815631434
550.0,-0.0010095424985165822
551.0,-0.00087051121547004
552.0,-0.0007314799324234882
553.0,-0.0005601022995155561
554.0,-0.00031428375185818156
555.0,-6.846520420079026e-05
556.0,0.00017735334345656754
557.0,0.00042317189111395885
558.0,0.0006689904387713335
559.0,0.0009148089864287081
560.0,0.0011606275340860991
561.0,0.001125421473098878
562.0,0.0010342901168590012
563.0,0.0009431587606191309
564.0,0.0008520274043792542
565.0,0.00076089604813939
566.0,0.0006697646918995134
567.0,0.0005786333356596429
568.0,0.00048548203944672705
569.0,0.00038881880214430484
